,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Total_Stops,Price,Month,Day,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Total_Duration_hr
5475,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6017,3,27,11,30,4,25,16.92
5476,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,14053,3,21,7,5,12,35,5.5
5477,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,7295,6,3,11,35,14,0,2.42
5478,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,13044,12,6,18,55,19,50,24.92
5479,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4030,3,5,11,10,14,5,2.92
5480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,13942,6,3,8,15,11,20,27.08
5481,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14781,12,5,6,30,18,15,11.75
5482,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3579,3,24,5,45,8,35,2.83
5483,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,10231,5,27,22,0,19,15,21.25
5484,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,5530,5,27,6,50,12,10,5.33
5485,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10844,12,5,14,5,19,50,5.75
5486,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,8372,6,6,8,0,19,15,11.25
5487,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,16289,9,3,6,50,19,45,12.92
5488,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,11701,6,5,22,0,19,15,21.25
5489,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,11269,3,21,6,0,15,30,9.5
5490,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,9385,5,18,13,0,1,30,12.5
5491,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14151,5,24,17,0,23,35,6.58
5492,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4544,9,4,8,20,11,20,3.0
5493,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,11087,12,3,20,35,10,45,14.17
5494,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,5224,3,6,4,40,7,15,2.58
5495,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,6,27,9,35,12,10,2.58
5496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,6901,12,3,5,55,20,35,14.67
5497,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,5999,3,21,14,35,22,20,7.75
5498,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,5403,9,4,21,0,23,50,2.83
5499,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13014,12,6,5,30,19,0,13.5
5500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,4995,6,5,7,5,8,30,1.42
5501,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,13941,5,21,6,30,8,15,25.75
5502,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,11507,3,6,21,25,19,0,21.58
5503,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12192,6,15,8,0,19,0,11.0
5504,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7198,5,27,18,0,1,30,7.5
5505,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,5000,6,21,14,25,17,40,3.25
5506,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3841,3,4,6,55,9,30,2.58
5507,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12347,3,21,13,0,18,50,5.83
5508,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,11982,6,15,17,45,20,5,2.33
5509,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13029,9,5,5,30,4,25,22.92
5510,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,16736,6,3,20,35,8,15,11.67
5511,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4174,4,15,17,15,19,50,2.58
5512,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3841,6,27,9,0,11,25,2.42
5513,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,17024,6,3,19,45,19,45,24.0
5514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3943,5,24,21,15,0,15,3.0
5515,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6442,3,6,11,55,22,30,10.58
5516,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,11762,9,3,7,5,19,15,36.17
5517,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4174,4,24,9,0,11,25,2.42
5518,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,6,18,4,40,7,15,2.58
5519,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,13377,6,6,14,0,1,30,11.5
5520,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7229,1,4,11,10,14,5,2.92
5521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,8855,3,15,22,20,1,10,2.83
5522,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7741,6,27,10,20,19,15,8.92
5523,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,22270,1,3,8,0,13,15,5.25
5524,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7740,3,6,8,45,21,0,12.25
5525,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,14960,9,6,9,50,12,30,26.67
5526,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12032,3,27,9,55,18,50,8.92
5527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,5462,6,3,21,5,22,25,1.33
5528,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12347,3,21,19,45,18,50,23.08
5529,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,3145,3,27,11,40,13,55,2.25
5530,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,7832,3,21,11,40,20,20,8.67
5531,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,6,21,15,15,17,45,2.5
5532,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10482,9,3,2,5,7,10,5.08
5533,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12373,5,18,11,30,4,25,16.92
5534,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10478,3,3,7,5,22,20,15.25
5535,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13029,5,18,9,40,4,25,18.75
5536,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6482,3,21,12,30,9,25,20.92
5537,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,15554,5,18,9,0,19,0,10.0
5538,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,11789,12,6,8,45,19,0,10.25
5539,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,9413,3,24,14,30,20,10,5.67
5540,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,7662,9,6,16,45,21,5,28.33
5541,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7888,5,21,19,0,1,30,6.5
5542,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,5192,5,15,7,35,23,30,15.92
5543,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6007,6,24,10,20,21,0,10.67
5544,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12898,5,27,10,0,12,35,26.58
5545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,11885,3,18,8,50,10,35,25.75
5546,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,14360,3,24,17,0,22,55,5.92
5547,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,14330,12,5,16,45,12,30,19.75
5548,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6076,3,27,13,5,22,20,9.25
5549,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4622,1,3,6,55,9,35,2.67
5550,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14388,9,5,21,10,8,15,11.08
5551,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,9794,5,21,8,45,19,0,10.25
5552,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,3,6,15,15,17,45,2.5
5553,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,9663,9,5,21,10,4,40,7.5
5554,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,5842,9,5,7,25,13,35,6.17
5555,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,15603,3,3,7,0,15,30,8.5
5556,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,5618,3,3,22,10,0,55,2.75
5557,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,6565,3,3,14,20,16,55,2.58
5558,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1.0,5221,4,15,17,55,22,50,4.92
5559,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,10368,6,27,9,40,19,0,9.33
5560,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7480,6,24,20,40,9,25,12.75
5561,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13882,12,6,11,45,12,35,24.83
5562,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6442,6,24,6,50,16,10,9.33
5563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4823,6,24,7,10,10,5,2.92
5564,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3873,5,21,17,10,19,40,2.5
5565,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,12121,1,5,17,0,10,55,17.92
5566,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4423,4,27,10,10,13,0,2.83
5567,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,5510,6,24,14,15,16,45,2.5
5568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7229,6,4,8,20,11,20,3.0
5569,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10577,9,6,19,45,12,35,16.83
5570,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,8040,3,27,10,20,11,50,1.5
5571,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,14714,3,6,13,0,19,0,6.0
5572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7229,9,6,6,0,8,45,2.75
5573,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,6653,3,21,7,5,21,20,14.25
5574,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6442,6,24,5,5,16,10,11.08
5575,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,12,5,21,25,0,5,2.67
5576,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,9417,9,5,13,15,9,25,20.17
5577,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10844,5,24,18,55,19,50,24.92
5578,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7229,12,5,17,45,20,45,3.0
5579,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,15400,6,3,9,0,18,50,9.83
5580,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6416,6,15,8,30,21,0,12.5
5581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,5176,3,4,13,20,16,10,2.83
5582,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,9264,3,21,16,0,1,35,9.58
5583,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,13587,6,6,9,0,21,0,12.0
5584,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,3597,1,5,8,20,10,35,2.25
5585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4282,4,27,4,55,7,45,2.83
5586,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,4995,6,27,7,5,8,30,1.42
5587,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,1,6,20,20,22,55,2.58
5588,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10844,6,5,6,30,16,20,9.83
5589,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,14714,1,6,21,50,12,35,14.75
5590,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14571,6,6,21,10,9,20,12.17
5591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,7832,3,21,11,40,11,25,23.75
5592,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,11467,1,4,20,25,18,0,21.58
5593,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10953,9,5,17,0,10,55,17.92
5594,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4148,9,3,20,25,23,5,2.67
5595,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3873,9,5,9,0,11,25,2.42
5596,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3943,4,27,22,10,1,0,2.83
5597,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6151,3,27,16,45,22,15,5.5
5598,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.0,12080,12,3,8,45,22,55,14.17
5599,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,13584,9,5,20,0,10,5,14.08
5600,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6979,6,5,11,25,1,30,14.08
5601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4482,9,3,23,25,2,10,2.75
5602,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,6284,1,4,18,5,23,30,5.42
5603,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,4226,5,24,19,35,23,15,3.67
5604,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6442,9,3,6,40,16,10,9.5
5605,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12373,5,18,19,45,4,25,8.67
5606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,11297,12,3,5,50,15,0,9.17
5607,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,14083,5,24,10,0,1,20,15.33
5608,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,7202,3,6,11,0,14,15,3.25
5609,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,11667,3,21,9,0,18,50,9.83
5610,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10844,5,24,18,55,18,15,23.33
5611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,5932,3,15,11,50,8,55,21.08
5612,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,9001,6,24,8,45,19,15,10.5
5613,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,13469,6,6,17,0,23,35,6.58
5614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2227,6,15,21,20,22,50,1.5
5615,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,5636,5,15,7,15,12,30,5.25
5616,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,15965,6,6,15,5,1,30,10.42
5617,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,5054,6,24,20,25,1,30,5.08
5618,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,5999,3,21,7,10,16,10,9.0
5619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4823,1,5,7,10,10,5,2.92
5620,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,8479,12,6,11,35,18,50,7.25
5621,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,8452,5,15,7,10,22,40,15.5
5622,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,14924,3,6,8,0,19,0,11.0
5623,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,10441,3,6,19,45,19,15,23.5
5624,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7485,5,21,6,0,21,0,15.0
5625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,6478,6,6,8,20,11,20,3.0
5626,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,15129,5,27,13,25,19,0,29.58
5627,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,3809,1,5,19,20,23,45,4.42
5628,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,18581,6,24,8,0,19,0,11.0
5629,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,5224,9,6,22,15,0,50,2.58
5630,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,8330,9,5,17,10,1,30,8.33
5631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,6961,9,6,10,0,12,45,2.75
5632,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10262,9,6,8,0,19,0,11.0
5633,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2754,6,21,2,35,4,5,1.5
5634,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,13727,5,18,15,0,1,30,10.5
5635,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3898,4,27,20,55,23,40,2.75
5636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,11087,12,3,22,55,12,25,13.5
5637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3383,6,4,23,55,2,45,2.83
5638,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12557,3,21,17,30,18,50,25.33
5639,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,8273,3,21,6,20,4,25,22.08
5640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,9736,12,3,10,5,19,10,9.08
5641,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10262,6,24,17,30,19,0,25.5
5642,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,11664,9,4,5,30,19,0,13.5
5643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4591,1,5,23,30,2,20,2.83
5644,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,13502,3,18,14,5,19,10,5.08
5645,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,8372,6,27,13,0,19,15,6.25
5646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,6121,4,21,6,10,8,55,2.75
5647,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,5613,3,21,16,0,18,35,2.58
5648,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,5298,6,4,6,50,12,10,5.33
5649,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,15764,9,3,2,15,19,45,17.5
5650,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6253,6,15,7,55,22,25,14.5
5651,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,8586,5,18,5,45,12,0,6.25
5652,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,12273,3,27,6,20,4,25,22.08
5653,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2227,5,15,21,20,22,50,1.5
5654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,5769,12,6,19,50,22,50,3.0
5655,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,6216,4,18,14,40,17,50,3.17
5656,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6386,3,6,2,0,7,45,5.75
5657,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,16108,1,6,10,0,19,15,9.25
5658,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3873,5,24,22,20,0,40,2.33
5659,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6270,9,4,10,35,1,30,14.92
5660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,5911,12,4,21,5,23,55,2.83
5661,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,15077,6,3,9,10,19,15,10.08
5662,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,31825,1,3,20,35,11,25,14.83
5663,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,8479,6,5,11,35,18,50,7.25
5664,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,9397,12,5,7,10,9,5,25.92
5665,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10262,3,6,9,0,12,35,27.58
5666,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,4729,3,4,5,35,8,50,3.25
5667,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,14714,1,6,17,30,19,0,25.5
5668,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,5,15,17,15,19,50,2.58
5669,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,3,6,20,25,23,10,2.75
5670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2050,1,4,21,5,22,25,1.33
5671,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,8371,3,27,7,30,19,15,11.75
5672,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12192,6,27,10,0,19,0,9.0
5673,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,14629,3,21,6,0,18,50,12.83
5674,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4823,9,4,18,25,21,20,2.92
5675,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,14323,9,5,13,0,19,15,6.25
5676,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,15129,9,5,13,25,12,35,23.17
5677,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6758,5,18,6,40,21,0,14.33
5678,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,14848,5,21,9,0,19,15,10.25
5679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,12358,3,3,6,45,10,35,27.83
5680,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4030,5,21,18,55,22,0,3.08
5681,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4960,9,3,14,15,16,45,2.5
5682,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,8656,3,27,16,40,19,15,26.58
